#mc_id,pct_full,cell_generation,num_cells
40,0.75,4,12
40,0.75,5,14
40,0.75,6,8
40,0.75,7,2
40,1,3,1
40,1,4,2
40,1,5,6
40,1,6,10
40,1,7,17
40,1,8,16
40,1,9,9
40,1,10,3
41,0.25,0,1
41,0.25,1,3
41,0.25,2,6
41,0.25,3,4
41,0.25,4,2
41,0.5,0,1
41,0.5,1,2
41,0.5,2,7
41,0.5,3,13
41,0.5,4,6
41,0.5,5,2
41,0.5,6,1
41,0.75,1,2
41,0.75,2,5
41,0.75,3,16
41,0.75,4,15
41,0.75,5,6
41,0.75,6,3
41,0.75,7,1
41,1,1,1
41,1,2,2
41,1,3,2
